Group ID,PMID,PMCID,DOI,Title,Authors,First Author,Journal/Book,Publication Year,Create Date,Source Files,Source Row Count,Is OA,OA URL,Download Source,PDF Path,File Size Bytes,SHA256,Page Count,PDF Title,PDF Author,PDF Subject,PDF Keywords,PDF Creator,PDF Producer
paper-0242,39463847,PMC11502395,10.3389/fdata.2024.1435510,Integrating longitudinal mental health data into a staging database: harnessing DDI-lifecycle and OMOP vocabularies within the INSPIRE Network Datahub,"Mugotitsa B, Bhattacharjee T, Ochola M, Mailosi D, Amadi D, Andeso P, Kuria J, Momanyi R, Omondi E, Kajungu D, Todd J, Kiragga A, Greenfield J.",Mugotitsa B,Front Big Data,2024,2024/10/28,csv-omop-set.csv,1,yes,https://www.frontiersin.org/journals/big-data/articles/10.3389/fdata.2024.1435510/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_fdata.2024.1435510__8b61c82bec9f.pdf,2720961,d86e8db91a93ceba62f3b48b7902e08195c43e91e5b083480a40cfe2e3f9340c,16,Integrating longitudinal mental health data into a staging database: harnessing DDI-lifecycle and OMOP vocabularies within the INSPIRE Network Datahub,Bylhah Mugotitsa,"Mugotitsa B, Bhattacharjee T, Ochola M, Mailosi D, Amadi D, Andeso P, Kuria J, Momanyi R, Omondi E, Kajungu D, Todd J, Kiragga A and Greenfield J (2024) Integrating longitudinal mental health data into a staging database: harnessing DDI-lifecycle and OMOP vocabularies within the INSPIRE Network Datahub. Front. Big Data 7:1435510. doi: 10.3389/fdata.2024.1435510",longitudinal mental health; OMOP Common Data Model; DDI-lifecycle; staging database; extract; transform and load,LaTeX with hyperref package + hypdvips,dvips + MiKTeX GPL Ghostscript  9.0
paper-0243,38315345,PMC11031512,10.1007/s10278-024-00982-6,Development of Medical Imaging Data Standardization for Imaging-Based Observational Research: OMOP Common Data Model Extension,"Park WY, Jeon K, Schmidt TS, Kondylakis H, Alkasab T, Dewey BE, You SC, Nagy P.",Park WY,J Imaging Inform Med,2024,2024/02/05,csv-omop-set.csv,1,yes,https://link.springer.com/content/pdf/10.1007/s10278-024-00982-6.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1007_s10278-024-00982-6__9e32109af5ea.pdf,2287437,c7914f0aad8c65a8863e2cc955d807ab3ab45d8662967497e7eeea2749c2c135,10,Development of Medical Imaging Data Standardization for Imaging-Based Observational Research: OMOP Common Data Model Extension,Woo Yeon Park ,"Journal of Imaging Informatics in Medicine, https://doi.org/10.1007/s10278-024-00982-6",Data collection [MeSH];Data standardization;Observational research;Data integration;Multimodal data analysis,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0
paper-0244,38058679,PMC10697784,10.1093/jamiaopen/ooad100,Transforming Estonian health data to the Observational Medical Outcomes Partnership (OMOP) Common Data Model: lessons learned,"Oja M, Tamm S, Mooses K, Pajusalu M, Talvik HA, Ott A, Laht M, Malk M, Lõo M, Holm J, Haug M, Šuvalov H, Särg D, Vilo J, Laur S, Kolde R, Reisberg S.",Oja M,JAMIA Open,2023,2023/12/07,csv-omop-set.csv,1,yes,https://academic.oup.com/jamiaopen/article-pdf/6/4/ooad100/54025819/ooad100.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamiaopen_ooad100__d5f89bc11a86.pdf,911706,720120f1442db6e485bbb477aa4bc9c6f367e5dc65eb1af73cc2191de3d8488b,10,OP-JAMO230102 1..10,,,,Servigistics Arbortext Advanced Print Publisher 11.1.4667/W,PDFlib+PDI 9.0.7p3 (C++/Win32)
paper-0245,36264262,PMC9619798,10.1093/jamia/ocac180,Integrating real-world data from Brazil and Pakistan into the OMOP common data model and standardized health analytics framework to characterize COVID-19 in the Global South,"Junior EPP, Normando P, Flores-Ortiz R, Afzal MU, Jamil MA, Bertolin SF, Oliveira VA, Martufi V, de Sousa F, Bashir A, Burn E, Ichihara MY, Barreto ML, Salles TD, Prieto-Alhambra D, Hafeez H, Khalid S.",Junior EPP,J Am Med Inform Assoc,2023,2022/10/20,csv-omop-set.csv,1,yes,https://academic.oup.com/jamia/article-pdf/30/4/643/49524465/ocac180.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocac180__77c4ed885c67.pdf,1629551,f0d1e71cde3fc1236b6f19d7674594524abda12f3b37c8db8ee13894f50b101f,13,OP-JAMI220189 643..655,,,,Arbortext Advanced Print Publisher 9.0.114/W,Adobe LiveCycle PDF Generator
paper-0246,35077901,PMC8791245,10.1016/j.jbi.2022.104002,Developing an ETL tool for converting the PCORnet CDM into the OMOP CDM to facilitate the COVID-19 data integration,"Yu Y, Zong N, Wen A, Liu S, Stone DJ, Knaack D, Chamberlain AM, Pfaff E, Gabriel D, Chute CG, Shah N, Jiang G.",Yu Y,J Biomed Inform,2022,2022/01/25,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC8791245?pdf=render,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1016_j.jbi.2022.104002__acbfd447cfed.pdf,6380954,7b5ec1fe46edece884c640a13651ef5914f8b5fe2ab3c3f7159ff7cb509afb11,14,Developing an ETL tool for converting the PCORnet CDM into the OMOP CDM to facilitate the COVID-19 data integration,Yue Yu,"Journal of Biomedical Informatics, 127 (2022) 104002. doi:10.1016/j.jbi.2022.104002",,Elsevier,Acrobat Distiller 8.1.0 (Windows)
paper-0248,37621207,PMC10466444,10.2196/47310,An Extract-Transform-Load Process Design for the Incremental Loading of German Real-World Data Based on FHIR and OMOP CDM: Algorithm Development and Validation,"Henke E, Peng Y, Reinecke I, Zoch M, Sedlmayr M, Bathelt F.",Henke E,JMIR Med Inform,2023,2023/08/25,csv-omop-set.csv,1,yes,https://tud.qucosa.de/api/qucosa%3A95353/attachment/ATT-0/,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_47310__4ba94f3cf8f4.pdf,565343,24e19634c108e8c93a8e0eef4b7be1d716181cb9fde1bf8b4b6e53c432c88e47,11,An Extract-Transform-Load Process Design for the Incremental Loading of German Real-World Data Based on FHIR and OMOP CDM: Algorithm Development and Validation,"Elisa Henke, Yuan Peng, Ines Reinecke,",,,,
paper-0249,35292697,PMC8924152,10.1038/s41598-022-08595-1,Analysis of treatment pattern of anti-dementia medications in newly diagnosed Alzheimer's dementia using OMOP CDM,"Byun J, Lee DY, Jeong CW, Kim Y, Rhee HY, Moon KW, Heo J, Hong Y, Kim WJ, Nam SJ, Choi HS, Park JI, Chun IK, Bak SH, Lee K, Byeon GH, Kim KL, Kim JA, Park YJ, Kim JH, Lee EJ, Lee SA, Kwon SO, Park SW, Kasani PH, Kim JK, Kim Y, Kim S, Jang JW.",Byun J,Sci Rep,2022,2022/03/16,csv-omop-set.csv,1,yes,https://www.nature.com/articles/s41598-022-08595-1.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41598-022-08595-1__968ab6a23a1f.pdf,2064796,c65a1df1526197ff222d19d35ba3facc7317c1ef5f9e240ffba62f92f808a6cc,9,Analysis of treatment pattern of anti-dementia medications in newly diagnosed Alzheimer’s dementia using OMOP CDM,JungHyun Byun ,"Scientific Reports, https://doi.org/10.1038/s41598-022-08595-1",,Springer,Adobe PDF Library 15.0; modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0250,35790207,PMC9259248,10.3346/jkms.2022.37.e205,Perceived Risk of Re-Identification in OMOP-CDM Database: A Cross-Sectional Survey,"Tak YW, You SC, Han JH, Kim SS, Kim GT, Lee Y.",Tak YW,J Korean Med Sci,2022,2022/07/05,csv-omop-set.csv,1,yes,http://jkms.org/Synapse/Data/PDFData/0063JKMS/jkms-37-e205.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3346_jkms.2022.37.e205__0d481547fe74.pdf,1653237,96bde81eedf5826c4bbcd199341ba817bbe6793b43a9914e5f4cab0b04313d68,11,,,,,Adobe InDesign 16.4 (Windows),Adobe PDF Library 16.0
paper-0251,37190741,PMC10209729,10.4258/hir.2023.29.2.168,Feasibility Study of Federated Learning on the Distributed Research Network of OMOP Common Data Model,"Lee GH, Park J, Kim J, Kim Y, Choi B, Park RW, Rhee SY, Shin SY.",Lee GH,Healthc Inform Res,2023,2023/05/16,csv-omop-set.csv,1,yes,https://e-hir.org/upload/pdf/hir-2023-29-2-168.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.4258_hir.2023.29.2.168__e75507951680.pdf,172419,dbcff2615a0f9c09d7cbf8f2f36e97ba5b111fd0c3886d108dcf06c4f1757908,6,,,,,Adobe InDesign 18.1 (Windows),Adobe PDF Library 17.0
paper-0252,40189628,PMC11973147,10.1038/s41746-025-01581-7,A scoping review of OMOP CDM adoption for cancer research using real world data,"Wang L, Wen A, Fu S, Ruan X, Huang M, Li R, Lu Q, Lyu H, Williams AE, Liu H.",Wang L,NPJ Digit Med,2025,2025/04/06,csv-omop-set.csv,1,yes,https://www.nature.com/articles/s41746-025-01581-7.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41746-025-01581-7__7046d74e013e.pdf,2009554,4c8204ba422590db100774ea264e6e8a88e5867051f14a4b053371db850c4c6f,11,A scoping review of OMOP CDM adoption for cancer research using real world data,Liwei Wang,"npj Digital Medicine, doi:10.1038/s41746-025-01581-7",,Springer,iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0253,36884279,PMC10034609,10.2196/44547,An Ontology-Based Approach for Consolidating Patient Data Standardized With European Norm/International Organization for Standardization 13606 (EN/ISO 13606) Into Joint Observational Medical Outcomes Partnership (OMOP) Repositories: Description of a Methodology,"Frid S, Pastor Duran X, Bracons Cucó G, Pedrera-Jiménez M, Serrano-Balazote P, Muñoz Carrero A, Lozano-Rubí R.",Frid S,JMIR Med Inform,2023,2023/03/08,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2023/1/e44547/PDF,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_44547__6aee113007e2.pdf,1067571,c8f6253b8c32ec90eaad1f8a911cf8edd25801769a8677a1af269a0bf61a6d6b,12,Untitled,Unknown,,,XEP 3.8.4 Server Stamped,"XEP PDF Generator – RenderX, Inc."
paper-0254,38326827,PMC10851449,10.1186/s12911-023-02375-1,Evaluating MedDRA-to-ICD terminology mappings,"Zhang X, Feng Y, Li F, Ding J, Tahseen D, Hinojosa E, Chen Y, Tao C.",Zhang X,BMC Med Inform Decis Mak,2024,2024/02/07,csv-omop-set.csv,1,yes,https://bmcmedinformdecismak.biomedcentral.com/counter/pdf/10.1186/s12911-023-02375-1,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12911-023-02375-1__0492cbf1139c.pdf,1950658,561134ec2d640937f16ea68e3b6e0f92a663c46c60840fa2f6eba58dbb669e7d,11,Evaluating MedDRA-to-ICD terminology mappings, Xinyuan Zhang ,"BMC Medical Informatics and Decision Making, https://doi.org/10.1186/s12911-023-02375-1",The medical dictionary for regulatory activities (MedDRA);International classification of diseases (ICD);Unified medical language system (UMLS);Observational medical outcomes partnership common data model (OMOP CDM);Terminology mapping,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0; modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0255,38061012,PMC10715775,10.1200/CCI.23.00101,MI-Common Data Model: Extending Observational Medical Outcomes Partnership-Common Data Model (OMOP-CDM) for Registering Medical Imaging Metadata and Subsequent Curation Processes,"Kalokyri V, Kondylakis H, Sfakianakis S, Nikiforaki K, Karatzanis I, Mazzetti S, Tachos N, Regge D, Fotiadis DI, Marias K, Tsiknakis M.",Kalokyri V,JCO Clin Cancer Inform,2023,2023/12/07,csv-omop-set.csv,1,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC10715775/pdf/cci-7-e2300101.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1200_cci.23.00101__062df274b983.pdf,711132,ec880bda3c9d5f0503ee0b52091ce37e6dfe6a04733385e710368e23e05fde03,11,CCI.23.00101 1..11,,,,Arbortext Advanced Print Publisher 9.1.510/W Unicode,Acrobat Distiller 7.0 (Windows)
paper-0256,40327502,PMC12187060,10.1093/bioinformatics/btaf286,dsOMOP: bridging OMOP CDM and DataSHIELD for secure federated analysis of standardized clinical data,"Sarrat-González D, Escribà-Montagut X, Houghtaling J, González JR.",Sarrat-González D,Bioinformatics,2025,2025/05/06,csv-omop-set.csv,1,yes,https://academic.oup.com/bioinformatics/advance-article-pdf/doi/10.1093/bioinformatics/btaf286/63069974/btaf286.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_bioinformatics_btaf286__7bd85e2ecbed.pdf,3584030,a2cc6abfbef6cbccc3ff688cd20678d0b6d39b5555c8910bc5d31479284e37c4,8,dsOMOP: bridging OMOP CDM and DataSHIELD for secure federated analysis of standardized clinical data,,"Doi: 10.1093/bioinformatics/btaf286 Bioinformatics, 41, 6, 2025 Publication Date: 06/05/2025 Abstract Motivation Collaborative clinical research projects face several challenges related to data sharing. The disparity between data standards and strict privacy regulations become more relevant as the number of involved institutions increases. To address these challenges, the scientific community has progressively adopted common data models like the Observational Medical Outcomes Partnership Common Data Model (OMOP CDM) for multicenter data standardization and implemented federated data analysis platforms like DataSHIELD to perform remote analyses without transferring individual-level data between centers, thus mitigating disclosure risks. However, there is no native implementation that automatically combines both solutions, revealing the need for a tool that enables interoperability between these systems.Results We present dsOMOP, a collection of DataSHIELD packages that facilitates automated extraction and transformation of OMOP CDM data into DataSHIELD-compatible datasets, enabling disclosure-controlled federated analyses of standardized clinical data. dsOMOP allows research institutions to provide access to their data for collaborative projects in a format that is interoperable with the project’s available data, thus facilitating the analysis of large-scale, multicenter clinical data. It incorporates OMOP data directly into the DataSHIELD workflow, where all analyses occur entirely in a federated environment subject to rigorous disclosure controls, ensuring that only aggregated, non-disclosive results are ever returned to analysts.Availability and implementation The general information page for the dsOMOP environment is available at https://isglobal-brge.github.io/dsOMOP, where the most recent installation instructions and usage guides for all dsOMOP packages and their extensions can be found in the “Packages” section.The dsOMOP package and its complementary tools are fully available under the MIT license on GitHub: dsOMOP (https://github.com/isglobal-brge/dsOMOP), dsOMOPClient (https://github.com/isglobal-brge/dsOMOPClient), dsOMOPHelper (https://github.com/isglobal-brge/dsOMOPHelper), and dsOMOP.oracle (https://github.com/isglobal-brge/dsOMOP.oracle).Usage vignettes for the client-side packages are available at the websites of dsOMOPClient (https://isglobal-brge.github.io/dsOMOPClient) and dsOMOPHelper (https://isglobal-brge.github.io/dsOMOPHelper). A permanent archival snapshot of the exact code used in this manuscript is deposited at Figshare: https://doi.org/10.6084/m9.figshare.28607186.",,Servigistics Arbortext Advanced Print Publisher 11.1.4667/W,PDFlib+PDI 9.0.7p3 (C++/Win32)
paper-0257,37674813,PMC10479676,10.3389/fneph.2021.821585,The Effect of Statins on Mortality of Patients With Chronic Kidney Disease Based on Data of the Observational Medical Outcomes Partnership Common Data Model (OMOP-CDM) and Korea National Health Insurance Claims Database,"Kim JE, Choi YJ, Oh SW, Kim MG, Jo SK, Cho WY, Ahn SY, Kwon YJ, Ko GJ.",Kim JE,Front Nephrol,2022,2023/09/07,csv-omop-set.csv,1,yes,https://www.frontiersin.org/articles/10.3389/fneph.2021.821585/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_fneph.2021.821585__a961df5ccd13.pdf,27297391,8da1f06010d24773527229c03503168e2c165f5362bc15dc6227103abc718b8c,8,The Effect of Statins on Mortality of Patients With Chronic Kidney Disease Based on Data of the Observational Medical Outcomes Partnership Common Data Model (OMOP-CDM) and Korea National Health Insurance Claims Database,Ji Eun Kim,"The role of statins in chronic kidney disease (CKD) has been extensively evaluated, but it remains controversial in specific population such as dialysis-dependent CKD","statins, chronic kidney disease, all-cause mortality, cardiovascular mortality, common data model, population-based study",Arbortext Advanced Print Publisher 10.0.1306/W Unicode,Acrobat Distiller 7.0 (Windows)
paper-0258,34514354,PMC8423424,10.1093/jamiaopen/ooab001,Transforming and evaluating electronic health record disease phenotyping algorithms using the OMOP common data model: a case study in heart failure,"Papez V, Moinat M, Payralbe S, Asselbergs FW, Lumbers RT, Hemingway H, Dobson R, Denaxas S.",Papez V,JAMIA Open,2021,2021/09/13,csv-omop-set.csv,1,yes,https://academic.oup.com/jamiaopen/article-pdf/4/3/ooab001/40325375/ooab001.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamiaopen_ooab001__5773639a194b.pdf,589807,33b4834a83f67f13de698bf0833497452dca2ea7a5570849156035e043d62792,9,OP-JAMO210002 1..9,,,,Arbortext Advanced Print Publisher 9.0.114/W,Adobe LiveCycle PDF Generator
paper-0259,29295240,PMC5893219,,An OMOP CDM-Based Relational Database of Clinical Research Eligibility Criteria,"Si Y, Weng C.",Si Y,Stud Health Technol Inform,2017,2018/01/04,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC5893219?pdf=render,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/PMC5893219__4b4220cd6eb0.pdf,232444,3cc5d43d0935ad1e76e0200381a92ebdd99a691c4b6b04e4911e5b0038695d95,19,An OMOP CDM-Based Relational Database of Clinical Research Eligibility Criteria,"Yuqi Si, Chunhua Weng",,"Clinical Research Informatics, Relational Data Management, Electronic Health Record",AH XSL Formatter V6.3 R1 for Linux64 : 6.3.1.23495 (2016/02/03 14:39JST),Antenna House PDF Output Library 6.3.752 (Linux64)
paper-0260,34380168,PMC8357458,10.1055/s-0041-1732301,Transformation of Electronic Health Records and Questionnaire Data to OMOP CDM: A Feasibility Study Using SG_T2DM Dataset,"Sathappan SMK, Jeon YS, Dang TK, Lim SC, Shao YM, Tai ES, Feng M.",Sathappan SMK,Appl Clin Inform,2021,2021/08/11,csv-omop-set.csv,1,yes,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/s-0041-1732301.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1055_s-0041-1732301__1ee5cd03575f.pdf,2599159,ccbc4b46ad75e931435fee3cf860eff3f86bc751b1db4e2994d79bdabe1979a3,11,,,,,Arbortext Advanced Print Publisher 11.0.2924/W Unicode,Acrobat Distiller 9.0.0 (Windows); modified using iText® 5.5.13 ©2000-2018 iText Group NV (AGPL-version)
paper-0262,30779778,PMC6380544,10.1371/journal.pone.0212463,Data model harmonization for the All Of Us Research Program: Transforming i2b2 data into the OMOP common data model,"Klann JG, Joss MAH, Embree K, Murphy SN.",Klann JG,PLoS One,2019,2019/02/20,csv-omop-set.csv,1,yes,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0212463&type=printable,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1371_journal.pone.0212463__1e2cc02b491c.pdf,1038669,d8cdea1e186dea4fef7ffffaec1bc33b6e8d4295d0c9ce5a02f2d3976ea1b7df,13,Data model harmonization for the All Of Us Research Program: Transforming i2b2 data into the OMOP common data model,"Jeffrey G. Klann, Matthew A. H. Joss, Kevin Embree, Shawn N. Murphy",,,Arbortext Advanced Print Publisher 11.0.3521/W Unicode-x64,PDFlib+PDI 9.0.6 (C++/Win64); modified using iTextSharp™ 5.5.3 ©2000-2014 iText Group NV (AGPL-version)
paper-0263,37507616,PMC10439094,10.1007/s40268-023-00436-4,Risk of Hyponatremia after Tramadol/Acetaminophen Single-Pill Combination Therapy: A Real-World Study Based on the OMOP-CDM Database,"Lee YJ, Kim J, Han Y, Hwang K, Choi B, Oh TR, Kim IY, Rhee H.",Lee YJ,Drugs R D,2023,2023/07/28,csv-omop-set.csv,1,yes,https://link.springer.com/content/pdf/10.1007/s40268-023-00436-4.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1007_s40268-023-00436-4__1c2f81d32210.pdf,765068,55034eb6d2c4823b688b865a14e295613b7cf0ef37374114cf282012cab5c44a,8,Risk of Hyponatremia after Tramadol/Acetaminophen Single-Pill Combination Therapy: A Real-World Study Based on the OMOP–CDM Database,Yu Jeong Lee ,"Drugs in R&D, https://doi.org/10.1007/s40268-023-00436-4",,Springer,
paper-0265,31633087,PMC6800657,10.1093/jamiaopen/ooy059,ROMOP: a light-weight R package for interfacing with OMOP-formatted electronic health record data,"Glicksberg BS, Oskotsky B, Giangreco N, Thangaraj PM, Rudrapatna V, Datta D, Frazier R, Lee N, Larsen R, Tatonetti NP, Butte AJ.",Glicksberg BS,JAMIA Open,2019,2019/10/22,csv-omop-set.csv,1,yes,https://academic.oup.com/jamiaopen/article-pdf/2/1/10/32299095/ooy059.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamiaopen_ooy059__3a903a2d2fab.pdf,275197,e91993898b75acab554fae1f82a13291b3d08893eaec9c3b7e5efffe593a6585,5,OP-JAMO180061 10..14,,,,Arbortext Advanced Print Publisher 9.0.114/W,Acrobat Distiller 8.0.0 (Windows)
paper-0267,36303318,PMC9750115,10.1093/bioinformatics/btac651,Common data model for COVID-19 datasets,"Wegner P, Jose GM, Lage-Rupprecht V, Golriz Khatami S, Zhang B, Springstubbe S, Jacobs M, Linden T, Ku C, Schultz B, Hofmann-Apitius M, Kodamullil AT; COPERIMOplus Consortium.",Wegner P,Bioinformatics,2022,2022/10/28,csv-omop-set.csv,1,yes,https://academic.oup.com/bioinformatics/article-pdf/38/24/5466/47886896/btac651.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_bioinformatics_btac651__11ade62b309e.pdf,319143,25c5554c3db418afc9d6cadb5c0501831d17eb8396f48741e7b3ecd16eb4daaa,3,OP-CBIO220661 5466..5468,,,,Arbortext Advanced Print Publisher 9.0.114/W,Adobe LiveCycle PDF Generator
paper-0268,29063555,PMC6239235,10.15265/IY-2017-018,Representing Knowledge Consistently Across Health Systems,"Rosenbloom ST, Carroll RJ, Warner JL, Matheny ME, Denny JC.",Rosenbloom ST,Yearb Med Inform,2017,2017/10/25,csv-omop-set.csv,1,yes,http://www.thieme-connect.de/products/ejournals/pdf/10.15265/IY-2017-018.pdf,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.15265_iy-2017-018__9272a49cfa7b.pdf,833354,11b477d976949e0648cf6cf74b0e4f36b192353f90baed32d96e0b7e81f04c12,9,,,,,Adobe InDesign CS6 (Windows),Adobe PDF Library 10.0.1; modified using iText® 5.5.13.3 ©2000-2022 iText Group NV (AGPL-version)
paper-0269,36847736,PMC10114052,10.1093/jamia/ocad032,Correction to: Transforming and evaluating the UK Biobank to the OMOP Common Data Model for COVID-19 research and beyond,,,J Am Med Inform Assoc,2023,2023/02/27,csv-omop-set.csv,1,yes,https://academic.oup.com/jamia/advance-article-pdf/doi/10.1093/jamia/ocad032/49345408/ocad032.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocad032__03662c53e963.pdf,96773,19f9f9ef5636bbdf4630acc4c40f3d7b2598838eabac689c11df529a2ea7b50e,1,OP-JAMI230033 1006..1006,,,,Arbortext Advanced Print Publisher 9.0.114/W,Adobe LiveCycle PDF Generator
paper-0271,34904958,PMC8715361,10.2196/30970,Transformation and Evaluation of the MIMIC Database in the OMOP Common Data Model: Development and Usability Study,"Paris N, Lamer A, Parrot A.",Paris N,JMIR Med Inform,2021,2021/12/14,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2021/12/e30970/PDF,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_30970__e4b4ac3bc42e.pdf,161609,7658bd1b8b37a7ccdf1f572ba1f53ddb7f26c972429c86a5a8ff35e5f817848b,14,Untitled,Unknown,,,XEP 3.8.4 Server Stamped,"XEP PDF Generator – RenderX, Inc."
paper-0272,34068814,PMC8126251,10.3390/jcm10092044,The Risk of Osteoporosis and Osteoporotic Fracture Following the Use of Irritable Bowel Syndrome Medical Treatment: An Analysis Using the OMOP CDM Database,"Kim GL, Yi YH, Hwang HR, Kim J, Park Y, Kim YJ, Lee JG, Tak YJ, Lee SH, Lee SY, Cho YH, Park EJ, Lee Y.",Kim GL,J Clin Med,2021,2021/06/02,csv-omop-set.csv,1,yes,https://www.mdpi.com/2077-0383/10/9/2044/pdf?version=1620662115,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3390_jcm10092044__bceb11f35a7e.pdf,2252329,0015b5a92d0ac94f47b98f9d7830c0351dd511f2051f3ab63bd3bae7897007c1,13,The Risk of Osteoporosis and Osteoporotic Fracture Following the Use of Irritable Bowel Syndrome Medical Treatment: An Analysis Using the OMOP CDM Database,"Gyu Lee Kim, Yu Hyeon Yi, Hye Rim Hwang, Jinmi Kim, Youngmin Park, Yun Jin Kim, Jeong Gyu Lee, Young Jin Tak, Seung Hun Lee, Sang Yeoup Lee, Youn Hye Cho, Eun Ju Park and Youngin Lee","Patients with irritable bowel syndrome (IBS) are at increased risk of osteoporosis and osteoporotic fracture. This study investigated whether IBS medication attenuated the rate of osteoporosis and osteoporotic fracture risk. We conducted a retrospective large-scale multicenter study across eight hospital databases encoded in the Observational Medical Outcomes Partnership (OMOP) Common Data Model (CDM). The primary outcome was the incidence of osteoporosis, whereas secondary outcomes were osteoporotic fractures. After 1:4 matching, 24,723 IBS patients, 78,318 non-IBS patients, 427,640 non-IBS patients with IBS medication, and 827,954 non-IBS patients without IBS medication were selected. The risk of osteoporosis was significantly increased in the IBS group compared to the non-IBS group (hazard ratio (HR) 1.33; confidence interval (CI) 1.17~1.51). Even in patients who were not diagnosed with IBS, the risk of osteoporosis was significantly increased in those with IBS medication compared to those without (HR 1.77, CI 1.62~1.93). The risk of osteoporotic fracture was significantly increased in the IBS medication group (HR 1.69, CI 1.55~1.84). Patients exposed to IBS treatment even without IBS diagnosis were at increased risk of osteoporosis and osteoporotic fracture. Early diagnosis and treatment of osteoporosis should be considered in patients who have received medication for IBS symptoms.",irritable bowel syndrome; osteoporosis; treatment for IBS,LaTeX with hyperref,pdfTeX-1.40.21
